TIME;IPSRC;IPDST;FLAGS;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:06.699552;190-0-175-100.gba.solunet.com.ar.3579;184.107.43.74.http:;[S],;634312588:634312708,;Vide;512,;Vide;120:
11:42:06.699565;190-0-175-100.gba.solunet.com.ar.3580;184.107.43.74.http:;[S],;313561205:313561325,;Vide;512,;Vide;120:
11:42:06.699578;190-0-175-100.gba.solunet.com.ar.3581;184.107.43.74.http:;[S],;115104592:115104712,;Vide;512,;Vide;120:
11:42:06.699591;190-0-175-100.gba.solunet.com.ar.3582;184.107.43.74.http:;[S],;641064547:641064667,;Vide;512,;Vide;120:
11:42:06.699604;190-0-175-100.gba.solunet.com.ar.3583;184.107.43.74.http:;[S],;1107388560:1107388680,;Vide;512,;Vide;120:
11:42:06.699618;190-0-175-100.gba.solunet.com.ar.3584;184.107.43.74.http:;[S],;988470095:988470215,;Vide;512,;Vide;120:
11:42:06.699631;190-0-175-100.gba.solunet.com.ar.3585;184.107.43.74.http:;[S],;179059799:179059919,;Vide;512,;Vide;120:
11:42:06.699644;190-0-175-100.gba.solunet.com.ar.3586;184.107.43.74.http:;[S],;1607921726:1607921846,;Vide;512,;Vide;120:
11:42:06.699657;190-0-175-100.gba.solunet.com.ar.3587;184.107.43.74.http:;[S],;1654123767:1654123887,;Vide;512,;Vide;120:
11:42:06.699670;190-0-175-100.gba.solunet.com.ar.3588;184.107.43.74.http:;[S],;1124621898:1124622018,;Vide;512,;Vide;120:
11:42:06.699683;190-0-175-100.gba.solunet.com.ar.3589;184.107.43.74.http:;[S],;699931885:699932005,;Vide;512,;Vide;120:
11:42:06.699696;190-0-175-100.gba.solunet.com.ar.3590;184.107.43.74.http:;[S],;1742028424:1742028544,;Vide;512,;Vide;120:
11:42:06.699710;190-0-175-100.gba.solunet.com.ar.3591;184.107.43.74.http:;[S],;1254347256:1254347376,;Vide;512,;Vide;120:
11:42:06.699723;190-0-175-100.gba.solunet.com.ar.3592;184.107.43.74.http:;[S],;366294777:366294897,;Vide;512,;Vide;120:
11:42:06.699736;190-0-175-100.gba.solunet.com.ar.3593;184.107.43.74.http:;[S],;1116420083:1116420203,;Vide;512,;Vide;120:
11:42:06.699749;190-0-175-100.gba.solunet.com.ar.3594;184.107.43.74.http:;[S],;1962008107:1962008227,;Vide;512,;Vide;120:
11:42:06.699762;190-0-175-100.gba.solunet.com.ar.3595;184.107.43.74.http:;[S],;1439420611:1439420731,;Vide;512,;Vide;120:
11:42:06.699775;190-0-175-100.gba.solunet.com.ar.3596;184.107.43.74.http:;[S],;431681289:431681409,;Vide;512,;Vide;120:
11:42:06.699788;190-0-175-100.gba.solunet.com.ar.3597;184.107.43.74.http:;[S],;458503031:458503151,;Vide;512,;Vide;120:
11:42:06.699801;190-0-175-100.gba.solunet.com.ar.3598;184.107.43.74.http:;[S],;185333597:185333717,;Vide;512,;Vide;120:
11:42:06.699814;190-0-175-100.gba.solunet.com.ar.3599;184.107.43.74.http:;[S],;971460970:971461090,;Vide;512,;Vide;120:
11:42:06.699828;190-0-175-100.gba.solunet.com.ar.3600;184.107.43.74.http:;[S],;1361537456:1361537576,;Vide;512,;Vide;120:
11:42:06.699841;190-0-175-100.gba.solunet.com.ar.3601;184.107.43.74.http:;[S],;1469416413:1469416533,;Vide;512,;Vide;120:
11:42:06.699861;190-0-175-100.gba.solunet.com.ar.3602;184.107.43.74.http:;[S],;1660777788:1660777908,;Vide;512,;Vide;120:
11:42:06.699878;190-0-175-100.gba.solunet.com.ar.3603;184.107.43.74.http:;[S],;511424283:511424403,;Vide;512,;Vide;120:
11:42:06.699893;190-0-175-100.gba.solunet.com.ar.3604;184.107.43.74.http:;[S],;998513053:998513173,;Vide;512,;Vide;120:
11:42:06.699909;190-0-175-100.gba.solunet.com.ar.3605;184.107.43.74.http:;[S],;574017481:574017601,;Vide;512,;Vide;120:
11:42:06.699925;190-0-175-100.gba.solunet.com.ar.3606;184.107.43.74.http:;[S],;723529536:723529656,;Vide;512,;Vide;120:
11:42:06.699940;190-0-175-100.gba.solunet.com.ar.3607;184.107.43.74.http:;[S],;653099441:653099561,;Vide;512,;Vide;120:
11:42:06.699956;190-0-175-100.gba.solunet.com.ar.3608;184.107.43.74.http:;[S],;934599383:934599503,;Vide;512,;Vide;120:
11:42:06.699971;190-0-175-100.gba.solunet.com.ar.3609;184.107.43.74.http:;[S],;298733161:298733281,;Vide;512,;Vide;120:
11:42:06.699987;190-0-175-100.gba.solunet.com.ar.3610;184.107.43.74.http:;[S],;1527297011:1527297131,;Vide;512,;Vide;120:
11:42:06.700002;190-0-175-100.gba.solunet.com.ar.3611;184.107.43.74.http:;[S],;638884843:638884963,;Vide;512,;Vide;120:
11:42:06.700018;190-0-175-100.gba.solunet.com.ar.3612;184.107.43.74.http:;[S],;2043568544:2043568664,;Vide;512,;Vide;120:
11:42:06.700034;190-0-175-100.gba.solunet.com.ar.3613;184.107.43.74.http:;[S],;2087445367:2087445487,;Vide;512,;Vide;120:
11:42:06.700049;190-0-175-100.gba.solunet.com.ar.3614;184.107.43.74.http:;[S],;1877903872:1877903992,;Vide;512,;Vide;120:
11:42:06.700065;190-0-175-100.gba.solunet.com.ar.3615;184.107.43.74.http:;[S],;255930506:255930626,;Vide;512,;Vide;120:
11:42:06.700080;190-0-175-100.gba.solunet.com.ar.3616;184.107.43.74.http:;[S],;1695552365:1695552485,;Vide;512,;Vide;120:
11:42:06.700093;190-0-175-100.gba.solunet.com.ar.3617;184.107.43.74.http:;[S],;1362240230:1362240350,;Vide;512,;Vide;120:
11:42:06.700106;190-0-175-100.gba.solunet.com.ar.3618;184.107.43.74.http:;[S],;910117870:910117990,;Vide;512,;Vide;120:
11:42:06.700119;190-0-175-100.gba.solunet.com.ar.3619;184.107.43.74.http:;[S],;1463807183:1463807303,;Vide;512,;Vide;120:
11:42:06.700133;190-0-175-100.gba.solunet.com.ar.3620;184.107.43.74.http:;[S],;1575756407:1575756527,;Vide;512,;Vide;120:
11:42:06.700146;190-0-175-100.gba.solunet.com.ar.3621;184.107.43.74.http:;[S],;840510317:840510437,;Vide;512,;Vide;120:
11:42:06.700159;190-0-175-100.gba.solunet.com.ar.3622;184.107.43.74.http:;[S],;512416169:512416289,;Vide;512,;Vide;120:
11:42:06.700172;190-0-175-100.gba.solunet.com.ar.3623;184.107.43.74.http:;[S],;957768742:957768862,;Vide;512,;Vide;120:
11:42:06.700185;190-0-175-100.gba.solunet.com.ar.3624;184.107.43.74.http:;[S],;1145504469:1145504589,;Vide;512,;Vide;120:
11:42:06.700199;190-0-175-100.gba.solunet.com.ar.3625;184.107.43.74.http:;[S],;890147811:890147931,;Vide;512,;Vide;120:
11:42:06.700212;190-0-175-100.gba.solunet.com.ar.3626;184.107.43.74.http:;[S],;1631119378:1631119498,;Vide;512,;Vide;120:
11:42:06.700225;190-0-175-100.gba.solunet.com.ar.3627;184.107.43.74.http:;[S],;1652616812:1652616932,;Vide;512,;Vide;120:
11:42:06.700238;190-0-175-100.gba.solunet.com.ar.3628;184.107.43.74.http:;[S],;1413143144:1413143264,;Vide;512,;Vide;120:
11:42:06.700251;190-0-175-100.gba.solunet.com.ar.3629;184.107.43.74.http:;[S],;1098031971:1098032091,;Vide;512,;Vide;120:
11:42:06.700264;190-0-175-100.gba.solunet.com.ar.3630;184.107.43.74.http:;[S],;1678744264:1678744384,;Vide;512,;Vide;120:
11:42:06.700277;190-0-175-100.gba.solunet.com.ar.3631;184.107.43.74.http:;[S],;221850183:221850303,;Vide;512,;Vide;120:
11:42:06.700290;190-0-175-100.gba.solunet.com.ar.distcc;184.107.43.74.http:;[S],;344249788:344249908,;Vide;512,;Vide;120:
11:42:06.700303;190-0-175-100.gba.solunet.com.ar.3633;184.107.43.74.http:;[S],;1559237219:1559237339,;Vide;512,;Vide;120:
11:42:06.700316;190-0-175-100.gba.solunet.com.ar.3634;184.107.43.74.http:;[S],;83269465:83269585,;Vide;512,;Vide;120:
11:42:06.700329;190-0-175-100.gba.solunet.com.ar.3635;184.107.43.74.http:;[S],;1209826874:1209826994,;Vide;512,;Vide;120:
11:42:06.700342;190-0-175-100.gba.solunet.com.ar.3636;184.107.43.74.http:;[S],;1217959632:1217959752,;Vide;512,;Vide;120:
11:42:06.700355;190-0-175-100.gba.solunet.com.ar.3637;184.107.43.74.http:;[S],;831197275:831197395,;Vide;512,;Vide;120:
11:42:06.700369;190-0-175-100.gba.solunet.com.ar.3638;184.107.43.74.http:;[S],;702639244:702639364,;Vide;512,;Vide;120:
11:42:06.700381;190-0-175-100.gba.solunet.com.ar.3639;184.107.43.74.http:;[S],;1766884922:1766885042,;Vide;512,;Vide;120:
11:42:06.700395;190-0-175-100.gba.solunet.com.ar.3640;184.107.43.74.http:;[S],;27700176:27700296,;Vide;512,;Vide;120:
11:42:06.700408;190-0-175-100.gba.solunet.com.ar.3641;184.107.43.74.http:;[S],;1307349312:1307349432,;Vide;512,;Vide;120:
11:42:06.700421;190-0-175-100.gba.solunet.com.ar.3642;184.107.43.74.http:;[S],;1949749877:1949749997,;Vide;512,;Vide;120:
11:42:06.700434;190-0-175-100.gba.solunet.com.ar.3643;184.107.43.74.http:;[S],;1850986769:1850986889,;Vide;512,;Vide;120:
11:42:06.700447;190-0-175-100.gba.solunet.com.ar.3644;184.107.43.74.http:;[S],;951021706:951021826,;Vide;512,;Vide;120:
11:42:06.700460;190-0-175-100.gba.solunet.com.ar.3645;184.107.43.74.http:;[S],;1127758561:1127758681,;Vide;512,;Vide;120:
11:42:06.700473;190-0-175-100.gba.solunet.com.ar.3646;184.107.43.74.http:;[S],;489644192:489644312,;Vide;512,;Vide;120:
11:42:06.700486;190-0-175-100.gba.solunet.com.ar.3647;184.107.43.74.http:;[S],;732230965:732231085,;Vide;512,;Vide;120:
11:42:06.700499;190-0-175-100.gba.solunet.com.ar.3648;184.107.43.74.http:;[S],;1070275462:1070275582,;Vide;512,;Vide;120:
11:42:06.700512;190-0-175-100.gba.solunet.com.ar.3649;184.107.43.74.http:;[S],;266411906:266412026,;Vide;512,;Vide;120:
11:42:06.700525;190-0-175-100.gba.solunet.com.ar.3650;184.107.43.74.http:;[S],;1931931127:1931931247,;Vide;512,;Vide;120:
11:42:06.700538;190-0-175-100.gba.solunet.com.ar.3651;184.107.43.74.http:;[S],;1200138590:1200138710,;Vide;512,;Vide;120:
11:42:06.700551;190-0-175-100.gba.solunet.com.ar.3652;184.107.43.74.http:;[S],;1059028258:1059028378,;Vide;512,;Vide;120:
11:42:06.700564;190-0-175-100.gba.solunet.com.ar.3653;184.107.43.74.http:;[S],;2021016302:2021016422,;Vide;512,;Vide;120:
11:42:06.700578;190-0-175-100.gba.solunet.com.ar.3654;184.107.43.74.http:;[S],;748904168:748904288,;Vide;512,;Vide;120:
11:42:06.700599;190-0-175-100.gba.solunet.com.ar.3655;184.107.43.74.http:;[S],;535679972:535680092,;Vide;512,;Vide;120:
11:42:06.700614;190-0-175-100.gba.solunet.com.ar.3656;184.107.43.74.http:;[S],;124007879:124007999,;Vide;512,;Vide;120:
11:42:06.700630;190-0-175-100.gba.solunet.com.ar.3657;184.107.43.74.http:;[S],;1145007265:1145007385,;Vide;512,;Vide;120:
11:42:06.700645;190-0-175-100.gba.solunet.com.ar.3658;184.107.43.74.http:;[S],;956327648:956327768,;Vide;512,;Vide;120:
11:42:06.700661;190-0-175-100.gba.solunet.com.ar.3659;184.107.43.74.http:;[S],;971112170:971112290,;Vide;512,;Vide;120:
11:42:06.700677;190-0-175-100.gba.solunet.com.ar.3660;184.107.43.74.http:;[S],;139909156:139909276,;Vide;512,;Vide;120:
11:42:06.700692;190-0-175-100.gba.solunet.com.ar.3661;184.107.43.74.http:;[S],;141462870:141462990,;Vide;512,;Vide;120:
11:42:06.700708;190-0-175-100.gba.solunet.com.ar.3662;184.107.43.74.http:;[S],;1197623495:1197623615,;Vide;512,;Vide;120:
11:42:06.700729;190-0-175-100.gba.solunet.com.ar.3663;184.107.43.74.http:;[S],;1505157171:1505157291,;Vide;512,;Vide;120:
11:42:06.700746;190-0-175-100.gba.solunet.com.ar.3664;184.107.43.74.http:;[S],;475817470:475817590,;Vide;512,;Vide;120:
11:42:06.700762;190-0-175-100.gba.solunet.com.ar.3665;184.107.43.74.http:;[S],;340357504:340357624,;Vide;512,;Vide;120:
11:42:06.700777;190-0-175-100.gba.solunet.com.ar.3666;184.107.43.74.http:;[S],;161120499:161120619,;Vide;512,;Vide;120:
11:42:06.700793;190-0-175-100.gba.solunet.com.ar.3667;184.107.43.74.http:;[S],;1156066088:1156066208,;Vide;512,;Vide;120:
11:42:06.700808;190-0-175-100.gba.solunet.com.ar.3668;184.107.43.74.http:;[S],;2008907898:2008908018,;Vide;512,;Vide;120:
11:42:06.700824;190-0-175-100.gba.solunet.com.ar.3669;184.107.43.74.http:;[S],;1274801524:1274801644,;Vide;512,;Vide;120:
11:42:06.700839;190-0-175-100.gba.solunet.com.ar.3670;184.107.43.74.http:;[S],;720631889:720632009,;Vide;512,;Vide;120:
11:42:06.700852;190-0-175-100.gba.solunet.com.ar.3671;184.107.43.74.http:;[S],;374099169:374099289,;Vide;512,;Vide;120:
11:42:06.700865;190-0-175-100.gba.solunet.com.ar.3672;184.107.43.74.http:;[S],;1542552676:1542552796,;Vide;512,;Vide;120:
11:42:06.700879;190-0-175-100.gba.solunet.com.ar.3673;184.107.43.74.http:;[S],;1880774991:1880775111,;Vide;512,;Vide;120:
11:42:06.700892;190-0-175-100.gba.solunet.com.ar.3674;184.107.43.74.http:;[S],;1092269236:1092269356,;Vide;512,;Vide;120:
11:42:06.700905;190-0-175-100.gba.solunet.com.ar.3675;184.107.43.74.http:;[S],;128057117:128057237,;Vide;512,;Vide;120:
11:42:06.700918;190-0-175-100.gba.solunet.com.ar.3676;184.107.43.74.http:;[S],;115897194:115897314,;Vide;512,;Vide;120:
11:42:06.700931;190-0-175-100.gba.solunet.com.ar.3677;184.107.43.74.http:;[S],;1545433660:1545433780,;Vide;512,;Vide;120:
11:42:06.700944;190-0-175-100.gba.solunet.com.ar.3678;184.107.43.74.http:;[S],;853930184:853930304,;Vide;512,;Vide;120:
11:42:06.700957;190-0-175-100.gba.solunet.com.ar.3679;184.107.43.74.http:;[S],;1259145878:1259145998,;Vide;512,;Vide;120:
11:42:06.700970;190-0-175-100.gba.solunet.com.ar.3680;184.107.43.74.http:;[S],;880008998:880009118,;Vide;512,;Vide;120:
11:42:06.700983;190-0-175-100.gba.solunet.com.ar.3681;184.107.43.74.http:;[S],;1648450673:1648450793,;Vide;512,;Vide;120:
11:42:06.700996;190-0-175-100.gba.solunet.com.ar.3682;184.107.43.74.http:;[S],;469642197:469642317,;Vide;512,;Vide;120:
11:42:06.701009;190-0-175-100.gba.solunet.com.ar.3683;184.107.43.74.http:;[S],;550095475:550095595,;Vide;512,;Vide;120:
11:42:06.701022;190-0-175-100.gba.solunet.com.ar.3684;184.107.43.74.http:;[S],;1763343163:1763343283,;Vide;512,;Vide;120:
11:42:06.701035;190-0-175-100.gba.solunet.com.ar.3685;184.107.43.74.http:;[S],;563322133:563322253,;Vide;512,;Vide;120:
11:42:06.701049;190-0-175-100.gba.solunet.com.ar.3686;184.107.43.74.http:;[S],;1780679652:1780679772,;Vide;512,;Vide;120:
11:42:06.701062;190-0-175-100.gba.solunet.com.ar.3687;184.107.43.74.http:;[S],;1244456305:1244456425,;Vide;512,;Vide;120:
11:42:06.701075;190-0-175-100.gba.solunet.com.ar.3688;184.107.43.74.http:;[S],;99659356:99659476,;Vide;512,;Vide;120:
11:42:06.701088;190-0-175-100.gba.solunet.com.ar.daap;184.107.43.74.http:;[S],;1450100101:1450100221,;Vide;512,;Vide;120:
11:42:06.701101;190-0-175-100.gba.solunet.com.ar.svn;184.107.43.74.http:;[S],;1971923416:1971923536,;Vide;512,;Vide;120:
11:42:06.701114;190-0-175-100.gba.solunet.com.ar.3691;184.107.43.74.http:;[S],;1805038456:1805038576,;Vide;512,;Vide;120:
11:42:06.701127;190-0-175-100.gba.solunet.com.ar.3692;184.107.43.74.http:;[S],;1090908092:1090908212,;Vide;512,;Vide;120:
11:42:06.701140;190-0-175-100.gba.solunet.com.ar.3693;184.107.43.74.http:;[S],;1027155819:1027155939,;Vide;512,;Vide;120:
11:42:06.701153;190-0-175-100.gba.solunet.com.ar.3694;184.107.43.74.http:;[S],;971455162:971455282,;Vide;512,;Vide;120:
11:42:06.701166;190-0-175-100.gba.solunet.com.ar.3695;184.107.43.74.http:;[S],;1399623589:1399623709,;Vide;512,;Vide;120:
11:42:06.701179;190-0-175-100.gba.solunet.com.ar.3696;184.107.43.74.http:;[S],;504534958:504535078,;Vide;512,;Vide;120:
11:42:06.701192;190-0-175-100.gba.solunet.com.ar.3697;184.107.43.74.http:;[S],;594793415:594793535,;Vide;512,;Vide;120:
11:42:06.701205;190-0-175-100.gba.solunet.com.ar.3698;184.107.43.74.http:;[S],;678981401:678981521,;Vide;512,;Vide;120:
11:42:06.701218;190-0-175-100.gba.solunet.com.ar.3699;184.107.43.74.http:;[S],;618523166:618523286,;Vide;512,;Vide;120:
11:42:06.701231;190-0-175-100.gba.solunet.com.ar.3700;184.107.43.74.http:;[S],;1688220234:1688220354,;Vide;512,;Vide;120:
11:42:06.701244;190-0-175-100.gba.solunet.com.ar.3701;184.107.43.74.http:;[S],;313737198:313737318,;Vide;512,;Vide;120:
11:42:06.701258;190-0-175-100.gba.solunet.com.ar.3702;184.107.43.74.http:;[S],;1164140523:1164140643,;Vide;512,;Vide;120:
11:42:06.701271;190-0-175-100.gba.solunet.com.ar.3703;184.107.43.74.http:;[S],;1487015589:1487015709,;Vide;512,;Vide;120:
11:42:06.701284;190-0-175-100.gba.solunet.com.ar.3704;184.107.43.74.http:;[S],;1015653739:1015653859,;Vide;512,;Vide;120:
11:42:06.701297;190-0-175-100.gba.solunet.com.ar.3705;184.107.43.74.http:;[S],;842324211:842324331,;Vide;512,;Vide;120:
11:42:06.701310;190-0-175-100.gba.solunet.com.ar.3706;184.107.43.74.http:;[S],;1095084120:1095084240,;Vide;512,;Vide;120:
11:42:06.701323;190-0-175-100.gba.solunet.com.ar.3707;184.107.43.74.http:;[S],;1889830662:1889830782,;Vide;512,;Vide;120:
11:42:06.701343;190-0-175-100.gba.solunet.com.ar.3708;184.107.43.74.http:;[S],;477030199:477030319,;Vide;512,;Vide;120:
11:42:06.701359;190-0-175-100.gba.solunet.com.ar.3709;184.107.43.74.http:;[S],;2005580213:2005580333,;Vide;512,;Vide;120:
11:42:06.701374;190-0-175-100.gba.solunet.com.ar.3710;184.107.43.74.http:;[S],;1292175638:1292175758,;Vide;512,;Vide;120:
11:42:06.701387;192.168.190.130.50245;BP-Linux8.ssh:;[.],;Vide;153,;2046,;[nop,nop,TS;0

11:42:06.701398;190-0-175-100.gba.solunet.com.ar.3711;184.107.43.74.http:;[S],;1364309119:1364309239,;Vide;512,;Vide;120:
11:42:06.701414;190-0-175-100.gba.solunet.com.ar.3712;184.107.43.74.http:;[S],;1722947683:1722947803,;Vide;512,;Vide;120:
11:42:06.701430;190-0-175-100.gba.solunet.com.ar.3713;184.107.43.74.http:;[S],;690249879:690249999,;Vide;512,;Vide;120:
11:42:06.701446;190-0-175-100.gba.solunet.com.ar.3714;184.107.43.74.http:;[S],;963794829:963794949,;Vide;512,;Vide;120:
11:42:06.701452;192.168.190.130.50245;BP-Linux8.ssh:;[.],;Vide;189,;2045,;[nop,nop,TS;0

11:42:06.701464;190-0-175-100.gba.solunet.com.ar.3715;184.107.43.74.http:;[S],;11958402:11958522,;Vide;512,;Vide;120:
11:42:06.701480;190-0-175-100.gba.solunet.com.ar.3716;184.107.43.74.http:;[S],;545546379:545546499,;Vide;512,;Vide;120:
11:42:06.701496;190-0-175-100.gba.solunet.com.ar.3717;184.107.43.74.http:;[S],;50271115:50271235,;Vide;512,;Vide;120:
11:42:06.701511;190-0-175-100.gba.solunet.com.ar.3718;184.107.43.74.http:;[S],;1918072565:1918072685,;Vide;512,;Vide;120:
11:42:06.701527;190-0-175-100.gba.solunet.com.ar.3719;184.107.43.74.http:;[S],;1953642787:1953642907,;Vide;512,;Vide;120:
11:42:06.701543;190-0-175-100.gba.solunet.com.ar.3720;184.107.43.74.http:;[S],;1607081884:1607082004,;Vide;512,;Vide;120:
11:42:06.701558;190-0-175-100.gba.solunet.com.ar.3721;184.107.43.74.http:;[S],;702829624:702829744,;Vide;512,;Vide;120:
11:42:06.701574;190-0-175-100.gba.solunet.com.ar.3722;184.107.43.74.http:;[S],;1045924462:1045924582,;Vide;512,;Vide;120:
11:42:06.701590;190-0-175-100.gba.solunet.com.ar.3723;184.107.43.74.http:;[S],;1579790842:1579790962,;Vide;512,;Vide;120:
11:42:06.701605;190-0-175-100.gba.solunet.com.ar.3724;184.107.43.74.http:;[S],;1184100937:1184101057,;Vide;512,;Vide;120:
11:42:06.701618;190-0-175-100.gba.solunet.com.ar.3725;184.107.43.74.http:;[S],;830309907:830310027,;Vide;512,;Vide;120:
11:42:06.701631;190-0-175-100.gba.solunet.com.ar.3726;184.107.43.74.http:;[S],;1918041343:1918041463,;Vide;512,;Vide;120:
11:42:06.701645;190-0-175-100.gba.solunet.com.ar.3727;184.107.43.74.http:;[S],;656862907:656863027,;Vide;512,;Vide;120:
11:42:06.701658;190-0-175-100.gba.solunet.com.ar.3728;184.107.43.74.http:;[S],;1936535309:1936535429,;Vide;512,;Vide;120:
11:42:06.701671;190-0-175-100.gba.solunet.com.ar.3729;184.107.43.74.http:;[S],;2141072654:2141072774,;Vide;512,;Vide;120:
11:42:06.701684;190-0-175-100.gba.solunet.com.ar.3730;184.107.43.74.http:;[S],;1888998109:1888998229,;Vide;512,;Vide;120:
11:42:06.701697;190-0-175-100.gba.solunet.com.ar.3731;184.107.43.74.http:;[S],;721048260:721048380,;Vide;512,;Vide;120:
11:42:06.701718;190-0-175-100.gba.solunet.com.ar.3732;184.107.43.74.http:;[S],;1098443952:1098444072,;Vide;512,;Vide;120:
11:42:06.701732;190-0-175-100.gba.solunet.com.ar.3733;184.107.43.74.http:;[S],;2037842060:2037842180,;Vide;512,;Vide;120:
11:42:06.701745;190-0-175-100.gba.solunet.com.ar.3734;184.107.43.74.http:;[S],;731290878:731290998,;Vide;512,;Vide;120:
11:42:06.701758;190-0-175-100.gba.solunet.com.ar.3735;184.107.43.74.http:;[S],;341927793:341927913,;Vide;512,;Vide;120:
11:42:06.701771;190-0-175-100.gba.solunet.com.ar.3736;184.107.43.74.http:;[S],;1712077016:1712077136,;Vide;512,;Vide;120:
11:42:06.701784;190-0-175-100.gba.solunet.com.ar.3737;184.107.43.74.http:;[S],;1641855372:1641855492,;Vide;512,;Vide;120:
11:42:06.701797;190-0-175-100.gba.solunet.com.ar.3738;184.107.43.74.http:;[S],;2021093522:2021093642,;Vide;512,;Vide;120:
11:42:06.701810;190-0-175-100.gba.solunet.com.ar.3739;184.107.43.74.http:;[S],;1179338018:1179338138,;Vide;512,;Vide;120:
11:42:06.701824;190-0-175-100.gba.solunet.com.ar.3740;184.107.43.74.http:;[S],;1122169073:1122169193,;Vide;512,;Vide;120:
11:42:06.701837;190-0-175-100.gba.solunet.com.ar.3741;184.107.43.74.http:;[S],;994278678:994278798,;Vide;512,;Vide;120:
11:42:06.701850;190-0-175-100.gba.solunet.com.ar.3742;184.107.43.74.http:;[S],;12492304:12492424,;Vide;512,;Vide;120:
11:42:06.701863;190-0-175-100.gba.solunet.com.ar.3743;184.107.43.74.http:;[S],;2047241283:2047241403,;Vide;512,;Vide;120:
11:42:06.701876;190-0-175-100.gba.solunet.com.ar.3744;184.107.43.74.http:;[S],;1346324549:1346324669,;Vide;512,;Vide;120:
11:42:06.701889;190-0-175-100.gba.solunet.com.ar.3745;184.107.43.74.http:;[S],;1021020580:1021020700,;Vide;512,;Vide;120:
11:42:06.701902;190-0-175-100.gba.solunet.com.ar.3746;184.107.43.74.http:;[S],;1083287778:1083287898,;Vide;512,;Vide;120:
11:42:06.701915;190-0-175-100.gba.solunet.com.ar.3747;184.107.43.74.http:;[S],;2078672523:2078672643,;Vide;512,;Vide;120:
11:42:06.701928;190-0-175-100.gba.solunet.com.ar.3748;184.107.43.74.http:;[S],;1909962282:1909962402,;Vide;512,;Vide;120:
11:42:06.701941;190-0-175-100.gba.solunet.com.ar.3749;184.107.43.74.http:;[S],;347745972:347746092,;Vide;512,;Vide;120:
11:42:06.701954;190-0-175-100.gba.solunet.com.ar.3750;184.107.43.74.http:;[S],;1493150029:1493150149,;Vide;512,;Vide;120:
11:42:06.701967;190-0-175-100.gba.solunet.com.ar.3751;184.107.43.74.http:;[S],;510805392:510805512,;Vide;512,;Vide;120:
11:42:06.701980;190-0-175-100.gba.solunet.com.ar.3752;184.107.43.74.http:;[S],;251025335:251025455,;Vide;512,;Vide;120:
11:42:06.701993;190-0-175-100.gba.solunet.com.ar.3753;184.107.43.74.http:;[S],;1759734318:1759734438,;Vide;512,;Vide;120:
